PRODUCT_LINE,ITEM_NUMBER,ITEM_RANK,BR_ID,2016_03_ACTUAL,2016_03_MSF_FORECAST,2016_03_RF_FORECAST
,,D,85,0,8,1
,,C,81,71,68,49
,,C,82,6,12,17
,,C,83,8,8,11
,,C,84,23,13,22
,,C,85,9,9,11
,,D,81,21,9,7
,,D,82,2,3,2
,,D,83,0,1,1
,,D,84,7,7,6
,,D,85,10,2,1
,,D,81,10,10,9
,,D,82,1,3,2
,,D,83,0,1,1
,,D,84,7,7,7
,,D,85,9,3,2
,,D,81,4,3,3
,,D,82,0,1,1
,,D,83,6,4,2
,,D,84,0,3,2
,,D,85,2,3,2
,,C,81,16,14,23
,,C,82,14,6,12
,,C,83,10,12,18
,,C,84,6,5,8
,,C,85,6,4,7
,,D,81,8,7,6
,,D,82,0,1,1
,,D,83,5,4,3
,,D,84,1,4,2
,,D,85,2,3,2
,,C,81,35,18,24
,,C,82,14,7,13
,,C,83,10,11,18
,,C,84,4,6,9
,,C,85,2,4,7
,,C,81,39,21,16
,,C,82,6,4,4
,,C,83,2,8,7
,,C,84,10,11,10
,,C,85,4,2,2
,,C,81,43,27,22
,,C,82,4,4,4
,,C,83,1,8,8
,,C,84,5,11,9
,,C,85,4,2,1
,,D,81,23,12,8
,,D,82,1,4,2
,,D,83,3,1,1
,,D,84,0,6,6
,,D,85,1,3,2
,,D,81,7,10,7
,,D,82,0,3,2
,,D,83,3,4,3
,,D,84,8,7,6
,,D,85,9,3,3
,,D,81,44,15,10
,,D,82,1,2,2
,,D,83,0,2,1
,,D,84,1,8,8
,,D,85,2,3,2
,,D,81,26,9,7
,,D,82,2,2,2
,,D,83,0,3,3
,,D,84,7,6,5
,,D,85,6,2,2
,,D,81,14,6,4
,,D,82,0,2,1
,,D,83,2,3,2
,,D,84,5,4,4
,,D,85,0,2,1
,,D,81,5,7,4
,,D,82,0,1,1
,,D,83,0,4,3
,,D,84,3,4,3
,,D,85,2,2,2
,,D,81,12,6,4
,,D,82,2,2,1
,,D,83,4,3,2
,,D,84,2,2,1
,,D,85,2,5,4
,,D,81,5,7,6
,,D,82,4,2,2
,,D,83,7,3,2
,,D,84,4,2,1
,,D,85,0,4,3
,,D,81,32,5,4
,,D,82,0,1,1
,,D,83,0,1,1
,,D,84,4,6,4
,,D,85,1,2,1
,,D,81,9,3,2
,,D,82,0,0,0
,,D,83,0,3,1
,,D,84,7,6,5
,,D,85,4,1,1
,,D,81,0,4,0
,,D,82,0,0,0
,,D,83,0,2,1
,,D,84,2,4,1
,,D,85,0,1,1
,,C,81,18,46,25
,,C,82,5,4,4
,,C,83,5,5,6
,,C,84,12,14,14
,,C,85,4,4,5
,,D,81,0,2,1
,,D,82,2,1,1
,,D,83,5,2,2
,,D,84,3,4,3
,,D,85,4,3,2
,,D,81,1,6,3
,,D,82,0,2,1
,,D,83,0,3,1
,,D,84,0,4,1
,,D,85,0,3,1
,,C,81,20,35,24
,,C,82,2,5,4
,,C,83,1,7,7
,,C,84,15,16,14
,,C,85,5,4,4
,,D,81,1,1,1
,,D,82,0,3,1
,,D,83,3,6,5
,,D,84,4,8,2
,,D,85,3,3,2
,,D,81,8,6,4
,,D,82,3,2,1
,,D,83,1,2,2
,,D,84,4,5,5
,,D,85,4,2,2
,,D,81,11,6,5
,,D,82,2,1,1
,,D,83,0,3,2
,,D,84,4,6,5
,,D,85,3,3,2
,,D,81,0,1,1
,,D,82,2,1,0
,,D,83,0,2,0
,,D,84,0,2,1
,,D,85,0,5,0
,,A,81,301,274,163
,,A,82,90,69,64
,,A,83,48,33,33
,,A,84,56,62,63
,,A,85,51,39,49
,,D,81,4,6,5
,,D,82,3,1,1
,,D,83,4,3,2
,,D,84,10,6,5
,,D,85,1,7,7
,,D,81,2,1,1
,,D,82,13,13,10
,,D,83,2,6,5
,,D,84,7,8,7
,,D,85,19,30,23
,,D,81,0,5,2
,,D,82,0,1,1
,,D,83,0,1,0
,,D,84,0,2,0
,,D,85,0,4,1
,,A,81,264,269,156
,,A,82,108,70,72
,,A,83,48,31,31
,,A,84,73,65,68
,,A,85,42,38,43
,,D,81,6,5,4
,,D,82,2,2,2
,,D,83,6,4,4
,,D,84,10,8,7
,,D,85,3,5,4
,,D,81,0,1,2
,,D,82,9,15,18
,,D,83,2,7,6
,,D,84,10,7,6
,,D,85,24,24,20
,,D,81,5,4,3
,,D,82,0,2,1
,,D,83,3,2,2
,,D,84,1,3,2
,,D,85,0,2,2
,,D,81,9,3,2
,,D,82,2,2,1
,,D,83,2,2,1
,,D,84,0,2,2
,,D,85,1,1,1
,,C,81,3,7,6
,,C,82,5,4,4
,,C,83,0,2,2
,,C,84,3,2,1
,,C,85,0,1,1
,,C,81,15,6,5
,,C,82,10,4,3
,,C,83,0,2,2
,,C,84,4,1,1
,,C,85,1,2,2
,,D,81,4,4,3
,,D,82,1,1,1
,,D,83,1,1,1
,,D,84,4,2,2
,,D,85,0,2,2
,,D,81,7,5,4
,,D,82,2,2,1
,,D,83,1,1,1
,,D,84,2,3,2
,,D,85,0,2,2
,,C,81,5,8,8
,,C,82,12,5,4
,,C,83,1,1,1
,,C,84,4,5,4
,,C,85,7,10,8
,,C,81,13,8,7
,,C,82,6,5,4
,,C,83,2,2,2
,,C,84,5,5,4
,,C,85,13,11,10
,,D,81,12,7,7
,,D,82,0,2,1
,,D,83,5,4,4
,,D,84,3,6,5
,,D,85,1,1,1
,,D,81,17,7,5
,,D,82,2,3,2
,,D,83,5,5,4
,,D,84,6,7,5
,,D,85,2,2,1
,,D,81,0,7,3
,,D,82,0,1,0
,,D,83,0,4,1
,,D,84,0,2,0
,,D,85,0,4,1
,,B,81,104,105,73
,,B,82,30,27,25
,,B,83,35,40,42
,,B,84,35,29,30
,,B,85,20,17,19
,,D,81,10,4,4
,,D,82,0,1,1
,,D,83,3,4,3
,,D,84,1,1,1
,,D,85,2,2,2
,,D,81,0,4,1
,,D,82,0,1,0
,,D,83,0,6,1
,,D,84,0,3,1
,,D,85,0,3,1
,,B,81,116,102,67
,,B,82,31,33,32
,,B,83,26,44,41
,,B,84,49,30,31
,,B,85,16,17,20
,,D,81,10,3,3
,,D,82,0,1,1
,,D,83,3,6,5
,,D,84,0,2,1
,,D,85,1,3,2
,,D,81,4,6,4
,,D,82,0,1,1
,,D,83,2,3,3
,,D,84,3,2,1
,,D,85,1,1,1
,,D,81,10,6,5
,,D,82,0,0,1
,,D,83,3,2,2
,,D,84,3,2,1
,,D,85,2,1,1
,,C,81,5,8,6
,,C,82,3,1,1
,,C,83,9,6,5
,,C,84,5,4,3
,,C,85,1,3,2
,,C,81,14,7,6
,,C,82,1,1,1
,,C,83,6,6,4
,,C,84,4,3,2
,,C,85,6,3,3
,,D,81,10,10,8
,,D,82,0,1,1
,,D,83,0,3,2
,,D,84,1,4,4
,,D,85,0,2,2
,,D,81,20,9,8
,,D,82,0,1,1
,,D,83,0,4,4
,,D,84,0,5,4
,,D,85,1,3,2
,,D,81,4,5,3
,,D,82,0,1,1
,,D,83,1,2,2
,,D,84,1,4,3
,,D,85,4,1,1
,,D,81,8,6,4
,,D,82,0,2,1
,,D,83,2,3,2
,,D,84,1,3,2
,,D,85,3,1,1
,,D,81,7,7,6
,,D,82,0,5,4
,,D,83,6,10,7
,,D,84,8,3,3
,,D,85,1,4,3
,,D,81,12,8,7
,,D,82,10,4,4
,,D,83,7,10,8
,,D,84,4,3,3
,,D,85,1,5,4
,,D,81,0,3,2
,,D,82,0,1,0
,,D,83,0,2,1
,,D,84,0,1,1
,,D,85,0,2,1
,,B,81,69,71,45
,,B,82,9,9,9
,,B,83,11,14,17
,,B,84,23,16,17
,,B,85,10,11,12
,,D,81,3,2,2
,,D,82,0,2,1
,,D,83,1,11,8
,,D,84,2,2,2
,,D,85,1,5,5
,,B,81,9,13,12
,,B,82,12,7,8
,,B,83,2,8,10
,,B,84,6,13,12
,,B,85,5,10,9
,,C,81,10,13,11
,,C,82,4,3,2
,,C,83,2,3,3
,,C,84,7,5,4
,,C,85,9,4,4
,,D,81,1,4,0
,,D,82,0,0,0
,,D,83,0,2,0
,,D,84,0,2,1
,,D,85,0,2,0
,,B,81,82,70,50
,,B,82,10,11,12
,,B,83,10,15,17
,,B,84,16,17,17
,,B,85,13,13,14
,,D,81,4,3,2
,,D,82,3,1,1
,,D,83,6,7,4
,,D,84,4,2,2
,,D,85,3,4,3
,,B,81,10,14,13
,,B,82,11,10,10
,,B,83,0,11,11
,,B,84,10,13,13
,,B,85,7,11,11
,,C,81,17,14,13
,,C,82,2,1,1
,,C,83,5,3,2
,,C,84,4,6,5
,,C,85,9,5,4
,,D,81,18,8,9
,,D,82,1,3,3
,,D,83,12,7,9
,,D,84,5,3,4
,,D,85,0,2,2
,,D,81,3,10,16
,,D,82,2,3,3
,,D,83,1,8,11
,,D,84,7,3,3
,,D,85,3,2,2
,,C,81,57,50,38
,,C,82,21,21,19
,,C,83,10,9,9
,,C,84,17,14,11
,,C,85,25,24,19
,,C,81,20,10,8
,,C,82,4,2,2
,,C,83,1,1,1
,,C,84,4,1,1
,,C,85,4,5,4
,,C,81,63,62,49
,,C,82,8,19,15
,,C,83,0,10,8
,,C,84,12,12,11
,,C,85,25,23,19
,,C,81,14,9,9
,,C,82,2,2,2
,,C,83,0,1,1
,,C,84,1,1,1
,,C,85,10,7,7
,,D,81,36,15,10
,,D,82,2,3,2
,,D,83,2,4,3
,,D,84,8,11,10
,,D,85,3,3,2
,,D,81,26,14,11
,,D,82,0,3,2
,,D,83,1,3,2
,,D,84,10,9,8
,,D,85,1,2,2
,,D,81,26,5,5
,,D,82,3,1,1
,,D,83,0,2,2
,,D,84,7,4,4
,,D,85,0,2,1
,,D,81,18,5,4
,,D,82,2,2,1
,,D,83,1,2,2
,,D,84,7,5,5
,,D,85,3,1,1
,,B,81,88,77,69
,,B,82,31,30,26
,,B,83,27,33,32
,,B,84,23,25,23
,,B,85,66,26,25
,,B,81,35,34,32
,,B,82,38,25,25
,,B,83,6,26,27
,,B,84,25,15,16
,,B,85,9,10,17
,,D,81,4,5,4
,,D,82,1,1,1
,,D,83,0,4,2
,,D,84,0,1,1
,,D,85,0,2,2
,,C,81,0,0,0
,,C,82,4,5,3
,,C,83,5,15,11
,,C,84,0,5,4
,,C,85,10,17,15
,,B,81,123,82,77
,,B,82,40,30,30
,,B,83,38,37,34
,,B,84,40,31,29
,,B,85,19,26,23
,,B,81,44,34,36
,,B,82,43,28,30
,,B,83,19,26,28
,,B,84,24,16,16
,,B,85,14,10,16
,,D,81,9,5,5
,,D,82,2,1,1
,,D,83,1,5,4
,,D,84,1,1,1
,,D,85,4,5,4
,,C,81,0,0,1
,,C,82,5,6,6
,,C,83,12,16,13
,,C,84,3,5,4
,,C,85,12,24,18
,,D,81,2,3,3
,,D,82,5,4,3
,,D,83,3,3,2
,,D,84,12,11,9
,,D,85,0,4,3
,,B,81,155,117,87
,,B,82,17,15,17
,,B,83,24,26,24
,,B,84,89,86,66
,,B,85,9,16,18
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,5,4,3
,,D,85,2,2,2
,,D,81,3,4,4
,,D,82,7,5,5
,,D,83,4,3,2
,,D,84,9,12,14
,,D,85,4,4,5
,,B,81,125,115,77
,,B,82,15,15,14
,,B,83,20,23,22
,,B,84,83,83,69
,,B,85,10,15,16
,,D,81,0,1,2
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,6,4,3
,,D,85,7,3,3
,,D,81,0,7,3
,,D,82,0,1,0
,,D,83,0,2,1
,,D,84,0,7,1
,,D,85,2,3,1
,,A,81,132,179,124
,,A,82,28,35,35
,,A,83,62,52,48
,,A,84,112,137,120
,,A,85,51,48,49
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,4,1,1
,,D,85,0,1,1
,,D,81,0,3,1
,,D,82,0,2,0
,,D,83,0,2,1
,,D,84,0,10,1
,,D,85,2,8,1
,,A,81,153,183,132
,,A,82,24,35,35
,,A,83,100,53,50
,,A,84,116,136,126
,,A,85,59,44,39
,,D,81,1,1,0
,,D,82,0,0,0
,,D,83,1,1,1
,,D,84,3,1,1
,,D,85,1,2,1
,,D,81,0,1,0
,,D,82,0,0,0
,,D,83,0,4,1
,,D,84,3,1,0
,,D,85,0,1,1
,,B,81,65,76,48
,,B,82,17,21,17
,,B,83,10,23,23
,,B,84,54,33,34
,,B,85,9,13,13
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,8,4,3
,,D,84,3,2,1
,,D,85,5,3,2
,,C,81,4,5,4
,,C,82,2,4,4
,,C,83,7,10,9
,,C,84,14,10,11
,,C,85,4,9,8
,,D,81,0,2,1
,,D,82,0,1,0
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,0,3,1
,,B,81,71,75,50
,,B,82,16,26,22
,,B,83,11,24,22
,,B,84,61,41,42
,,B,85,6,12,12
,,D,81,4,1,1
,,D,82,1,1,1
,,D,83,0,4,4
,,D,84,2,2,1
,,D,85,0,2,2
,,C,81,6,7,6
,,C,82,4,7,6
,,C,83,12,11,10
,,C,84,15,14,14
,,C,85,4,8,7
,,C,81,7,6,5
,,C,82,5,3,3
,,C,83,1,3,2
,,C,84,3,4,3
,,C,85,3,3,3
,,D,81,4,2,1
,,D,82,0,0,0
,,D,83,2,2,1
,,D,84,1,3,3
,,D,85,1,4,3
,,C,81,3,5,3
,,C,82,6,4,3
,,C,83,2,3,2
,,C,84,3,5,4
,,C,85,4,3,3
,,D,81,4,2,1
,,D,82,1,1,1
,,D,83,0,2,2
,,D,84,2,4,3
,,D,85,1,4,3
,,C,81,1,2,2
,,C,82,4,4,3
,,C,83,0,1,1
,,C,84,4,7,5
,,C,85,4,5,4
,,C,81,2,2,2
,,C,82,2,3,3
,,C,83,1,1,1
,,C,84,5,6,5
,,C,85,0,4,4
,,C,81,12,6,5
,,C,82,2,3,2
,,C,83,3,1,1
,,C,84,1,3,2
,,C,85,9,3,3
,,C,81,15,6,4
,,C,82,1,2,2
,,C,83,1,1,1
,,C,84,0,3,2
,,C,85,2,6,4
,,C,81,13,12,9
,,C,82,3,2,2
,,C,83,3,3,3
,,C,84,12,7,7
,,C,85,6,3,2
,,D,81,20,4,3
,,D,82,2,1,1
,,D,83,2,3,2
,,D,84,5,5,5
,,D,85,0,1,1
,,C,81,32,10,7
,,C,82,3,2,2
,,C,83,4,4,3
,,C,84,14,5,4
,,C,85,3,2,2
,,D,81,16,3,2
,,D,82,0,1,1
,,D,83,1,1,1
,,D,84,7,3,2
,,D,85,0,1,1
,,B,81,40,25,23
,,B,82,14,13,12
,,B,83,18,21,23
,,B,84,44,29,28
,,B,85,8,4,5
,,C,81,19,10,9
,,C,82,4,6,5
,,C,83,4,5,5
,,C,84,6,13,14
,,C,85,0,2,1
,,D,81,31,17,10
,,D,82,1,2,2
,,D,83,0,3,2
,,D,84,2,3,3
,,D,85,1,3,3
,,B,81,36,26,27
,,B,82,19,13,13
,,B,83,13,21,22
,,B,84,46,30,26
,,B,85,4,4,5
,,C,81,12,11,9
,,C,82,4,4,4
,,C,83,1,5,4
,,C,84,15,12,14
,,C,85,0,2,2
,,D,81,8,10,7
,,D,82,0,2,1
,,D,83,2,2,1
,,D,84,0,4,3
,,D,85,0,3,2
,,D,81,5,4,3
,,D,82,2,2,2
,,D,83,2,2,1
,,D,84,1,1,1
,,D,85,0,0,0
,,D,81,9,4,3
,,D,82,0,2,1
,,D,83,3,2,1
,,D,84,0,1,1
,,D,85,0,1,0
,,D,81,2,3,2
,,D,82,0,0,0
,,D,83,4,3,3
,,D,84,3,2,2
,,D,85,3,2,1
,,C,81,74,30,27
,,C,82,12,13,15
,,C,83,16,16,17
,,C,84,16,4,6
,,C,85,4,3,5
,,D,81,6,2,2
,,D,82,0,0,0
,,D,83,2,2,1
,,D,84,2,2,2
,,D,85,3,2,1
,,C,81,50,30,25
,,C,82,12,10,14
,,C,83,17,18,20
,,C,84,18,5,8
,,C,85,2,2,4
,,D,81,20,8,6
,,D,82,2,4,3
,,D,83,3,8,8
,,D,84,2,3,2
,,D,85,2,3,2
,,D,81,34,7,6
,,D,82,2,4,4
,,D,83,2,8,8
,,D,84,3,4,3
,,D,85,6,5,4
,,C,81,98,60,39
,,C,82,15,12,12
,,C,83,2,7,7
,,C,84,13,15,15
,,C,85,11,12,13
,,D,81,9,2,2
,,D,82,10,1,1
,,D,83,5,1,1
,,D,84,8,4,4
,,D,85,7,1,1
,,C,81,80,55,42
,,C,82,9,15,14
,,C,83,4,8,9
,,C,84,14,14,14
,,C,85,8,15,15
,,D,81,7,2,3
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,6,1,1
,,D,85,0,1,1
,,D,81,7,3,2
,,D,82,3,1,1
,,D,83,2,1,1
,,D,84,12,4,4
,,D,85,7,2,2
,,C,81,2,1,2
,,C,82,2,2,3
,,C,83,2,1,1
,,C,84,2,5,4
,,C,85,0,3,2
,,D,81,2,2,2
,,D,82,6,2,1
,,D,83,1,1,1
,,D,84,6,4,3
,,D,85,2,2,1
,,C,81,3,1,2
,,C,82,2,2,2
,,C,83,6,1,0
,,C,84,11,3,3
,,C,85,4,3,2
,,C,81,27,17,14
,,C,82,15,9,11
,,C,83,8,9,11
,,C,84,15,10,12
,,C,85,4,4,4
,,C,81,21,14,9
,,C,82,4,1,1
,,C,83,2,7,5
,,C,84,3,7,5
,,C,85,4,6,5
,,C,81,40,23,19
,,C,82,13,9,11
,,C,83,7,11,13
,,C,84,18,11,11
,,C,85,2,4,5
,,C,81,15,12,10
,,C,82,1,3,3
,,C,83,1,8,6
,,C,84,6,6,4
,,C,85,6,8,7
,,D,81,5,1,2
,,D,82,0,12,14
,,D,83,4,5,3
,,D,84,4,4,6
,,D,85,16,32,24
,,B,81,99,58,42
,,B,82,37,21,21
,,B,83,10,11,17
,,B,84,28,15,19
,,B,85,61,43,42
,,D,81,1,2,2
,,D,82,1,1,1
,,D,83,3,9,10
,,D,84,3,4,2
,,D,85,2,5,5
,,C,81,9,9,8
,,C,82,13,15,13
,,C,83,13,15,12
,,C,84,11,12,10
,,C,85,38,35,30
,,D,81,7,3,3
,,D,82,3,12,16
,,D,83,3,7,6
,,D,84,12,6,6
,,D,85,17,39,30
,,B,81,126,64,48
,,B,82,46,19,22
,,B,83,10,10,17
,,B,84,26,15,21
,,B,85,60,45,42
,,D,81,1,3,2
,,D,82,3,1,1
,,D,83,5,10,9
,,D,84,3,3,2
,,D,85,1,3,3
,,C,81,7,9,8
,,C,82,5,17,17
,,C,83,7,16,12
,,C,84,10,14,13
,,C,85,49,39,39
,,D,81,0,2,0
,,D,82,0,1,0
,,D,83,0,1,1
,,D,84,0,2,1
,,D,85,0,3,1
,,B,81,77,70,46
,,B,82,27,26,30
,,B,83,16,14,13
,,B,84,41,28,28
,,B,85,30,15,17
,,D,81,2,2,1
,,D,82,0,0,0
,,D,83,0,3,3
,,D,84,0,3,3
,,D,85,1,3,3
,,D,81,0,1,1
,,D,82,0,2,0
,,D,83,0,1,1
,,D,84,0,2,1
,,D,85,0,2,1
,,B,81,74,66,42
,,B,82,30,25,29
,,B,83,12,16,15
,,B,84,42,29,32
,,B,85,26,15,17
,,D,81,1,2,2
,,D,82,0,1,1
,,D,83,6,2,2
,,D,84,5,3,2
,,D,85,4,5,4
,,D,81,6,6,5
,,D,82,5,0,0
,,D,83,0,3,2
,,D,84,2,2,2
,,D,85,0,1,1
,,D,81,14,5,4
,,D,82,2,1,0
,,D,83,0,2,1
,,D,84,2,3,3
,,D,85,1,2,2
,,C,81,37,21,16
,,C,82,3,6,5
,,C,83,4,5,5
,,C,84,20,14,12
,,C,85,4,4,4
,,C,81,22,23,20
,,C,82,7,6,6
,,C,83,5,5,6
,,C,84,19,16,15
,,C,85,6,4,4
,,D,81,4,3,2
,,D,82,0,3,2
,,D,83,2,4,3
,,D,84,0,2,2
,,D,85,3,1,1
,,D,81,1,4,3
,,D,82,1,2,2
,,D,83,1,3,2
,,D,84,1,3,2
,,D,85,2,3,2
,,C,81,0,2,2
,,C,82,4,1,1
,,C,83,2,4,3
,,C,84,3,3,3
,,C,85,2,5,4
,,C,81,1,4,3
,,C,82,5,2,2
,,C,83,2,3,2
,,C,84,6,4,3
,,C,85,8,6,5
,,C,81,72,31,22
,,C,82,13,13,15
,,C,83,18,16,13
,,C,84,11,12,10
,,C,85,10,7,8
,,C,81,65,27,22
,,C,82,6,12,14
,,C,83,19,15,13
,,C,84,13,10,10
,,C,85,6,5,6
,,D,81,0,2,1
,,D,82,0,0,0
,,D,83,0,1,0
,,D,84,0,1,0
,,D,85,0,1,0
,,B,81,322,150,107
,,B,82,47,27,29
,,B,83,19,19,21
,,B,84,46,40,38
,,B,85,28,20,20
,,D,81,1,1,1
,,D,82,0,1,1
,,D,83,0,3,2
,,D,84,3,3,2
,,D,85,3,3,2
,,C,81,19,16,16
,,C,82,9,14,14
,,C,83,3,8,8
,,C,84,9,14,13
,,C,85,14,14,14
,,B,81,379,130,97
,,B,82,41,29,32
,,B,83,23,18,19
,,B,84,47,41,40
,,B,85,24,19,19
,,D,81,5,3,3
,,D,82,0,2,2
,,D,83,1,3,2
,,D,84,3,3,3
,,D,85,1,2,2
,,C,81,16,15,13
,,C,82,15,17,16
,,C,83,3,8,8
,,C,84,15,13,13
,,C,85,18,12,12
,,D,81,16,6,4
,,D,82,0,1,1
,,D,83,2,4,3
,,D,84,6,7,6
,,D,85,0,2,1
,,D,81,20,5,3
,,D,82,0,1,1
,,D,83,2,4,3
,,D,84,7,7,6
,,D,85,0,3,2
,,B,81,19,19,21
,,B,82,6,4,3
,,B,83,23,13,12
,,B,84,13,6,6
,,B,85,12,8,8
,,B,81,20,16,17
,,B,82,22,5,5
,,B,83,13,12,15
,,B,84,11,6,6
,,B,85,10,10,8
,,D,81,7,5,4
,,D,82,1,5,3
,,D,83,1,1,1
,,D,84,4,7,6
,,D,85,3,4,4
,,D,81,3,6,5
,,D,82,2,3,2
,,D,83,0,1,1
,,D,84,4,6,5
,,D,85,7,3,2
,,D,81,10,9,9
,,D,82,0,3,2
,,D,83,5,4,3
,,D,84,11,8,8
,,D,85,3,3,3
,,D,81,17,8,7
,,D,82,0,3,3
,,D,83,3,5,4
,,D,84,15,8,6
,,D,85,3,3,3
,,B,81,16,14,11
,,B,82,5,6,5
,,B,83,8,8,7
,,B,84,13,15,13
,,B,85,8,9,9
,,B,81,14,13,10
,,B,82,7,4,4
,,B,83,5,9,7
,,B,84,19,14,12
,,B,85,9,10,9
,,C,81,11,6,6
,,C,82,0,3,2
,,C,83,3,4,4
,,C,84,18,8,9
,,C,85,0,3,3
,,D,81,0,3,1
,,D,82,0,2,1
,,D,83,0,5,2
,,D,84,0,7,1
,,D,85,0,2,1
,,C,81,6,8,9
,,C,82,3,3,2
,,C,83,1,6,5
,,C,84,16,8,12
,,C,85,0,3,3
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,1
,,D,84,0,0,0
,,D,85,0,0,0
,,A,81,555,233,161
,,A,82,134,116,110
,,A,83,47,48,40
,,A,84,90,75,83
,,A,85,80,69,75
,,D,81,14,8,7
,,D,82,0,3,2
,,D,83,4,8,7
,,D,84,7,5,4
,,D,85,1,9,9
,,C,81,28,29,22
,,C,82,6,17,20
,,C,83,0,0,0
,,C,84,19,17,20
,,C,85,0,0,0
,,D,81,0,0,0
,,D,82,0,1,1
,,D,83,0,0,0
,,D,84,0,1,1
,,D,85,0,0,0
,,A,81,532,225,143
,,A,82,110,102,97
,,A,83,27,46,42
,,A,84,88,72,78
,,A,85,72,62,63
,,D,81,7,5,5
,,D,82,2,3,2
,,D,83,8,8,6
,,D,84,8,4,4
,,D,85,0,6,6
,,C,81,25,27,20
,,C,82,11,14,13
,,C,83,0,0,0
,,C,84,13,17,18
,,C,85,0,0,0
,,D,81,7,3,2
,,D,82,0,1,1
,,D,83,2,3,2
,,D,84,7,4,3
,,D,85,0,2,1
,,C,81,6,6,6
,,C,82,3,3,3
,,C,83,7,5,6
,,C,84,13,6,11
,,C,85,2,2,2
,,D,81,6,5,4
,,D,82,0,2,1
,,D,83,4,3,2
,,D,84,8,4,4
,,D,85,0,2,1
,,D,81,1,5,4
,,D,82,0,1,0
,,D,83,0,4,1
,,D,84,2,4,1
,,D,85,0,1,1
,,C,81,20,6,6
,,C,82,3,2,3
,,C,83,6,5,6
,,C,84,9,7,13
,,C,85,6,2,2
,,B,81,111,85,59
,,B,82,17,16,16
,,B,83,25,18,19
,,B,84,63,32,36
,,B,85,4,7,9
,,D,81,4,4,4
,,D,82,1,3,2
,,D,83,6,14,13
,,D,84,11,14,15
,,D,85,5,9,8
,,B,81,212,85,62
,,B,82,20,17,16
,,B,83,26,19,19
,,B,84,66,40,47
,,B,85,2,6,7
,,D,81,4,3,3
,,D,82,2,4,4
,,D,83,15,17,15
,,D,84,9,13,10
,,D,85,6,11,10
,,B,81,51,18,24
,,B,82,19,8,15
,,B,83,39,12,19
,,B,84,16,9,19
,,B,85,12,7,13
,,D,81,1,3,2
,,D,82,0,2,1
,,D,83,0,5,4
,,D,84,1,1,1
,,D,85,2,1,1
,,C,81,7,10,9
,,C,82,3,4,3
,,C,83,1,8,6
,,C,84,6,10,8
,,C,85,3,8,8
,,B,81,61,20,27
,,B,82,19,7,16
,,B,83,32,14,21
,,B,84,18,9,19
,,B,85,19,7,14
,,D,81,0,3,3
,,D,82,0,1,1
,,D,83,4,5,4
,,D,84,2,2,1
,,D,85,0,1,1
,,C,81,10,10,9
,,C,82,2,5,4
,,C,83,8,7,5
,,C,84,5,9,8
,,C,85,7,7,7
,,D,81,19,26,21
,,D,82,15,11,11
,,D,83,17,8,9
,,D,84,24,21,22
,,D,85,23,18,19
,,A,81,225,154,119
,,A,82,78,71,71
,,A,83,30,62,45
,,A,84,69,60,65
,,A,85,25,29,27
,,D,81,1,22,10
,,D,82,2,13,8
,,D,83,1,3,3
,,D,84,4,19,14
,,D,85,3,3,3
,,D,81,41,31,27
,,D,82,13,10,13
,,D,83,7,9,8
,,D,84,28,22,27
,,D,85,18,19,21
,,A,81,329,159,138
,,A,82,90,67,66
,,A,83,39,63,50
,,A,84,60,65,74
,,A,85,30,29,26
,,D,81,1,30,15
,,D,82,0,15,9
,,D,83,8,4,3
,,D,84,6,16,13
,,D,85,1,4,3
,,C,81,22,13,11
,,C,82,2,5,5
,,C,83,9,10,9
,,C,84,9,11,11
,,C,85,3,6,5
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,2,0,0
,,D,85,0,1,1
,,C,81,23,20,16
,,C,82,2,5,5
,,C,83,5,11,9
,,C,84,25,13,13
,,C,85,4,3,2
,,D,81,0,1,1
,,D,82,0,1,1
,,D,83,0,2,1
,,D,84,0,2,2
,,D,85,1,1,1
,,C,81,27,12,11
,,C,82,6,5,4
,,C,83,6,14,10
,,C,84,12,12,13
,,C,85,6,6,6
,,D,81,0,0,0
,,D,82,0,0,1
,,D,83,0,1,2
,,D,84,1,0,0
,,D,85,1,1,1
,,C,81,21,17,14
,,C,82,4,6,5
,,C,83,6,12,11
,,C,84,20,12,11
,,C,85,2,3,3
,,D,81,2,2,1
,,D,82,1,0,0
,,D,83,0,3,3
,,D,84,0,3,2
,,D,85,0,2,2
,,D,81,1,3,2
,,D,82,4,3,2
,,D,83,0,2,2
,,D,84,1,2,2
,,D,85,3,2,1
,,D,81,3,4,3
,,D,82,3,3,2
,,D,83,0,2,2
,,D,84,3,2,2
,,D,85,3,3,2
,,C,81,47,20,15
,,C,82,30,17,16
,,C,83,7,7,5
,,C,84,13,7,5
,,C,85,3,6,5
,,C,81,50,21,17
,,C,82,20,19,18
,,C,83,4,7,6
,,C,84,11,6,6
