PRODUCT_LINE,ITEM_NUMBER,ITEM_RANK,BR_ID,2016_01_ACTUAL,2016_01_MSF_FORECAST,2016_01_RF_FORECAST
,,A,81,61,141,90
,,A,82,15,93,64
,,A,83,35,71,41
,,A,84,35,96,55
,,A,85,64,127,66
,,D,81,4,2,1
,,D,82,0,3,3
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,0,4,2
,,C,81,2,11,9
,,C,82,3,17,12
,,C,83,2,9,8
,,C,84,1,5,4
,,C,85,8,16,11
,,D,81,0,1,1
,,D,82,0,1,1
,,D,83,0,0,0
,,D,84,0,1,1
,,D,85,0,2,2
,,D,81,0,1,1
,,D,82,0,1,1
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,1,1
,,D,81,1,1,1
,,D,82,1,7,5
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,1,5,3
,,D,81,1,2,2
,,D,82,0,4,2
,,D,83,0,0,0
,,D,84,0,0,1
,,D,85,0,1,1
,,B,81,10,15,13
,,B,82,5,21,18
,,B,83,30,35,30
,,B,84,9,12,10
,,B,85,16,22,17
,,C,81,0,7,6
,,C,82,0,3,3
,,C,83,3,8,6
,,C,84,1,1,1
,,C,85,2,4,3
,,D,81,0,1,1
,,D,82,0,2,1
,,D,83,0,1,1
,,D,84,0,2,1
,,D,85,3,4,2
,,D,81,0,2,1
,,D,82,1,2,1
,,D,83,1,1,1
,,D,84,0,3,2
,,D,85,0,1,1
,,B,81,3,31,28
,,B,82,0,25,21
,,B,83,3,36,26
,,B,84,4,16,12
,,B,85,7,40,31
,,D,81,0,2,1
,,D,82,1,2,1
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,0,1,1
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,0,0
,,D,85,0,0,1
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,2,1
,,D,84,0,0,0
,,D,85,0,1,1
,,A,81,25,39,31
,,A,82,26,33,27
,,A,83,22,26,20
,,A,84,8,27,19
,,A,85,24,45,38
,,D,81,2,3,3
,,D,82,1,1,1
,,D,83,1,1,1
,,D,84,3,4,4
,,D,85,0,2,2
,,D,81,0,2,2
,,D,82,8,9,6
,,D,83,0,2,1
,,D,84,0,2,1
,,D,85,1,3,3
,,B,81,4,10,8
,,B,82,5,16,14
,,B,83,3,7,7
,,B,84,4,9,7
,,B,85,2,9,5
,,B,81,5,10,9
,,B,82,6,19,14
,,B,83,4,8,7
,,B,84,13,8,7
,,B,85,2,10,9
,,C,81,0,3,3
,,C,82,5,9,7
,,C,83,3,17,13
,,C,84,3,2,2
,,C,85,4,9,7
,,A,81,16,78,62
,,A,82,12,77,58
,,A,83,6,45,34
,,A,84,5,11,8
,,A,85,34,85,47
,,D,81,1,1,1
,,D,82,0,1,1
,,D,83,0,0,0
,,D,84,0,1,1
,,D,85,0,2,1
,,B,81,11,12,8
,,B,82,0,7,6
,,B,83,7,18,13
,,B,84,1,1,1
,,B,85,8,13,11
,,B,81,3,11,8
,,B,82,8,15,13
,,B,83,3,6,4
,,B,84,1,5,5
,,B,85,2,9,8
,,C,81,1,14,13
,,C,82,8,13,11
,,C,83,6,7,5
,,C,84,2,1,1
,,C,85,9,11,9
,,D,81,1,2,2
,,D,82,0,1,1
,,D,83,0,0,1
,,D,84,0,1,1
,,D,85,0,3,2
,,D,81,0,3,2
,,D,82,0,2,1
,,D,83,0,1,1
,,D,84,2,5,4
,,D,85,0,2,1
,,B,81,6,17,13
,,B,82,11,13,11
,,B,83,10,20,12
,,B,84,3,5,4
,,B,85,13,18,16
,,C,81,0,3,3
,,C,82,1,3,2
,,C,83,1,2,2
,,C,84,2,2,1
,,C,85,1,3,3
,,C,81,2,5,4
,,C,82,4,8,6
,,C,83,4,6,4
,,C,84,4,3,3
,,C,85,1,6,5
,,C,81,2,7,5
,,C,82,2,4,3
,,C,83,4,3,2
,,C,84,2,2,2
,,C,85,6,9,6
,,D,81,0,1,1
,,D,82,0,1,1
,,D,83,0,1,1
,,D,84,0,0,0
,,D,85,0,1,1
,,B,81,6,10,8
,,B,82,1,5,4
,,B,83,5,13,8
,,B,84,1,2,2
,,B,85,4,15,10
,,C,81,0,5,4
,,C,82,2,7,5
,,C,83,0,2,2
,,C,84,0,2,2
,,C,85,4,15,15
,,D,81,1,2,2
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,1,1,1
,,D,85,0,1,0
,,A,81,4,15,13
,,A,82,4,19,17
,,A,83,17,17,15
,,A,84,6,7,7
,,A,85,28,35,27
,,D,81,0,1,1
,,D,82,0,3,2
,,D,83,1,1,1
,,D,84,1,0,0
,,D,85,0,1,1
,,C,81,8,4,3
,,C,82,0,4,2
,,C,83,1,4,3
,,C,84,0,2,1
,,C,85,0,3,3
,,D,81,0,2,2
,,D,82,1,4,2
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,1,1,1
,,B,81,5,20,15
,,B,82,4,17,13
,,B,83,8,12,12
,,B,84,7,12,9
,,B,85,18,26,21
,,B,81,10,33,27
,,B,82,6,22,17
,,B,83,4,14,12
,,B,84,2,16,14
,,B,85,14,32,22
,,B,81,6,13,13
,,B,82,8,14,12
,,B,83,1,8,6
,,B,84,4,9,8
,,B,85,13,18,14
,,D,81,0,1,1
,,D,82,0,1,1
,,D,83,3,0,1
,,D,84,1,0,0
,,D,85,1,1,0
,,C,81,11,9,7
,,C,82,0,2,2
,,C,83,3,3,3
,,C,84,0,1,1
,,C,85,1,9,7
,,B,81,7,13,10
,,B,82,7,23,16
,,B,83,4,19,11
,,B,84,1,4,3
,,B,85,20,37,26
,,C,81,5,10,9
,,C,82,4,5,4
,,C,83,0,4,3
,,C,84,1,4,3
,,C,85,6,5,4
,,C,81,2,5,5
,,C,82,0,3,3
,,C,83,5,4,5
,,C,84,1,1,1
,,C,85,2,5,4
,,B,81,10,14,11
,,B,82,4,7,6
,,B,83,10,11,8
,,B,84,0,1,1
,,B,85,5,11,14
,,A,81,13,38,29
,,A,82,24,52,34
,,A,83,44,53,42
,,A,84,10,12,11
,,A,85,48,89,69
,,B,81,9,19,15
,,B,82,6,22,15
,,B,83,8,21,16
,,B,84,3,7,6
,,B,85,8,15,14
,,B,81,6,15,12
,,B,82,2,16,13
,,B,83,3,9,9
,,B,84,3,6,5
,,B,85,5,17,15
,,C,81,3,7,6
,,C,82,2,10,8
,,C,83,2,6,4
,,C,84,3,2,2
,,C,85,7,8,6
,,C,81,1,3,3
,,C,82,2,3,3
,,C,83,3,4,4
,,C,84,3,2,2
,,C,85,1,3,2
,,C,81,1,7,7
,,C,82,1,5,3
,,C,83,1,3,2
,,C,84,0,1,1
,,C,85,3,3,3
,,C,81,0,3,3
,,C,82,0,4,2
,,C,83,2,5,3
,,C,84,5,2,2
,,C,85,1,3,2
,,D,81,1,1,1
,,D,82,2,1,1
,,D,83,0,1,1
,,D,84,0,0,0
,,D,85,1,1,1
,,B,81,10,14,11
,,B,82,36,42,34
,,B,83,6,9,8
,,B,84,6,8,8
,,B,85,19,20,16
,,A,81,49,74,63
,,A,82,1,9,7
,,A,83,28,30,27
,,A,84,1,9,9
,,A,85,83,42,25
,,B,81,5,18,13
,,B,82,6,14,11
,,B,83,3,14,10
,,B,84,2,3,2
,,B,85,9,24,17
,,B,81,6,20,16
,,B,82,18,42,34
,,B,83,8,22,16
,,B,84,29,41,29
,,B,85,10,21,15
,,B,81,4,12,9
,,B,82,1,10,7
,,B,83,2,4,3
,,B,84,3,1,1
,,B,85,11,18,14
,,C,81,2,4,3
,,C,82,6,5,3
,,C,83,0,2,2
,,C,84,0,1,1
,,C,85,3,5,4
,,A,81,8,14,9
,,A,82,12,38,29
,,A,83,35,100,63
,,A,84,8,13,9
,,A,85,17,42,26
,,A,81,8,29,23
,,A,82,6,46,34
,,A,83,20,36,31
,,A,84,2,14,12
,,A,85,31,52,42
,,A,81,7,29,24
,,A,82,22,45,38
,,A,83,19,19,19
,,A,84,38,41,33
,,A,85,13,22,19
,,A,81,17,65,48
,,A,82,53,203,126
,,A,83,11,105,94
,,A,84,10,34,27
,,A,85,50,139,75
,,D,81,2,3,2
,,D,82,5,4,4
,,D,83,0,1,1
,,D,84,2,1,0
,,D,85,3,3,2
,,C,81,3,5,5
,,C,82,4,6,6
,,C,83,1,2,2
,,C,84,2,3,2
,,C,85,7,5,4
,,C,81,8,11,9
,,C,82,1,3,3
,,C,83,3,5,4
,,C,84,2,7,5
,,C,85,2,2,2
,,C,81,0,7,6
,,C,82,0,1,2
,,C,83,2,9,8
,,C,84,0,1,1
,,C,85,3,3,3
,,B,81,5,4,4
,,B,82,7,11,10
,,B,83,8,4,3
,,B,84,0,1,1
,,B,85,12,12,10
,,B,81,0,12,10
,,B,82,3,14,11
,,B,83,8,44,35
,,B,84,9,19,16
,,B,85,7,17,15
,,C,81,0,6,5
,,C,82,1,10,6
,,C,83,0,4,3
,,C,84,1,2,1
,,C,85,3,8,6
,,A,81,43,115,80
,,A,82,18,94,62
,,A,83,15,48,31
,,A,84,16,50,36
,,A,85,27,120,55
,,D,81,1,1,1
,,D,82,0,1,1
,,D,83,0,2,1
,,D,84,0,1,0
,,D,85,0,2,2
,,D,81,0,4,3
,,D,82,1,3,2
,,D,83,3,5,4
,,D,84,4,2,1
,,D,85,2,4,2
,,B,81,3,13,11
,,B,82,4,10,8
,,B,83,7,16,12
,,B,84,6,14,11
,,B,85,2,12,10
,,C,81,3,5,4
,,C,82,2,5,4
,,C,83,1,7,5
,,C,84,2,8,6
,,C,85,3,5,5
,,A,81,6,16,13
,,A,82,3,25,19
,,A,83,21,73,49
,,A,84,5,13,11
,,A,85,28,53,42
,,B,81,18,14,12
,,B,82,11,15,13
,,B,83,14,20,16
,,B,84,4,2,2
,,B,85,17,9,9
,,C,81,2,6,6
,,C,82,4,5,4
,,C,83,0,3,3
,,C,84,3,7,6
,,C,85,4,6,5
,,B,81,15,6,4
,,B,82,7,5,5
,,B,83,20,12,9
,,B,84,2,7,7
,,B,85,16,8,8
,,C,81,0,1,1
,,C,82,1,5,4
,,C,83,1,2,1
,,C,84,0,3,2
,,C,85,4,2,2
,,C,81,5,8,8
,,C,82,2,4,4
,,C,83,3,2,2
,,C,84,1,1,1
,,C,85,1,3,3
,,C,81,3,7,6
,,C,82,1,7,6
,,C,83,1,3,2
,,C,84,0,2,2
,,C,85,11,7,6
,,C,81,1,7,5
,,C,82,5,10,9
,,C,83,7,2,2
,,C,84,4,4,3
,,C,85,2,7,5
,,A,81,6,36,27
,,A,82,7,65,46
,,A,83,52,99,67
,,A,84,23,59,45
,,A,85,31,80,55
,,A,81,22,54,45
,,A,82,31,96,70
,,A,83,156,358,213
,,A,84,5,60,42
,,A,85,113,237,175
,,D,81,1,2,1
,,D,82,0,4,2
,,D,83,1,3,2
,,D,84,1,3,2
,,D,85,4,5,3
,,B,81,2,6,6
,,B,82,4,15,13
,,B,83,2,8,6
,,B,84,7,12,10
,,B,85,5,8,7
,,D,81,0,1,1
,,D,82,0,2,2
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,2,2
,,B,81,9,10,7
,,B,82,10,20,12
,,B,83,2,13,10
,,B,84,2,11,7
,,B,85,10,10,9
,,A,81,60,46,35
,,A,82,42,67,54
,,A,83,18,64,49
,,A,84,18,20,17
,,A,85,20,120,70
,,C,81,0,1,1
,,C,82,5,3,3
,,C,83,2,5,3
,,C,84,6,3,3
,,C,85,5,1,1
,,B,81,15,17,12
,,B,82,25,40,32
,,B,83,10,14,13
,,B,84,6,21,15
,,B,85,14,26,21
,,A,81,3,27,22
,,A,82,5,20,16
,,A,83,3,19,14
,,A,84,8,19,15
,,A,85,5,18,14
,,A,81,8,34,23
,,A,82,21,42,32
,,A,83,8,36,31
,,A,84,3,26,18
,,A,85,8,29,14
,,A,81,9,8,11
,,A,82,2,6,7
,,A,83,10,4,5
,,A,84,0,2,2
,,A,85,16,8,10
,,D,81,1,3,2
,,D,82,2,2,2
,,D,83,0,2,2
,,D,84,1,1,1
,,D,85,1,2,1
,,B,81,0,9,6
,,B,82,1,13,11
,,B,83,2,20,10
,,B,84,1,3,3
,,B,85,7,16,14
,,D,81,1,1,1
,,D,82,0,4,2
,,D,83,0,1,1
,,D,84,2,1,1
,,D,85,1,3,2
,,C,81,2,5,4
,,C,82,0,4,3
,,C,83,3,3,3
,,C,84,0,2,2
,,C,85,1,10,8
,,A,81,13,27,20
,,A,82,45,57,55
,,A,83,17,23,22
,,A,84,13,27,24
,,A,85,26,25,22
,,C,81,1,8,6
,,C,82,3,5,3
,,C,83,1,5,4
,,C,84,3,2,2
,,C,85,8,9,8
,,D,81,1,2,2
,,D,82,1,5,4
,,D,83,2,3,3
,,D,84,0,3,2
,,D,85,2,3,3
,,C,81,1,3,3
,,C,82,1,4,4
,,C,83,1,3,3
,,C,84,3,2,1
,,C,85,18,4,3
,,C,81,0,4,3
,,C,82,0,5,4
,,C,83,1,3,2
,,C,84,1,6,5
,,C,85,2,2,2
,,B,81,6,14,12
,,B,82,2,7,7
,,B,83,2,7,7
,,B,84,5,5,5
,,B,85,8,17,18
,,C,81,5,4,4
,,C,82,0,2,1
,,C,83,4,7,6
,,C,84,1,1,1
,,C,85,1,6,6
,,C,81,0,4,3
,,C,82,1,2,2
,,C,83,0,6,4
,,C,84,1,1,1
,,C,85,8,7,6
,,D,81,3,2,1
,,D,82,1,3,2
,,D,83,0,1,1
,,D,84,1,1,0
,,D,85,0,4,4
,,A,81,13,30,21
,,A,82,30,39,29
,,A,83,21,31,26
,,A,84,7,14,12
,,A,85,26,49,39
,,A,81,3,14,10
,,A,82,18,62,42
,,A,83,9,21,18
,,A,84,6,15,13
,,A,85,13,34,24
,,B,81,1,8,7
,,B,82,2,10,8
,,B,83,12,23,20
,,B,84,1,5,5
,,B,85,4,18,15
,,C,81,2,4,4
,,C,82,9,10,8
,,C,83,3,6,5
,,C,84,3,6,4
,,C,85,4,5,5
,,D,81,0,1,1
,,D,82,0,2,2
,,D,83,0,1,1
,,D,84,3,0,0
,,D,85,0,1,1
,,C,81,2,7,6
,,C,82,1,6,4
,,C,83,4,6,5
,,C,84,0,2,2
,,C,85,4,5,4
,,D,81,0,2,2
,,D,82,2,3,3
,,D,83,0,2,1
,,D,84,1,1,1
,,D,85,0,2,2
,,D,81,2,1,1
,,D,82,1,2,1
,,D,83,0,1,1
,,D,84,2,0,0
,,D,85,2,2,2
,,D,81,0,1,1
,,D,82,0,2,2
,,D,83,3,3,2
,,D,84,0,2,1
,,D,85,2,2,1
,,D,81,0,2,2
,,D,82,0,2,1
,,D,83,4,4,3
,,D,84,0,3,3
,,D,85,0,1,1
,,D,81,3,1,1
,,D,82,0,2,1
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,1,0
,,C,81,3,8,7
,,C,82,9,9,7
,,C,83,4,6,5
,,C,84,0,3,2
,,C,85,2,8,3
,,C,81,10,7,5
,,C,82,0,7,6
,,C,83,0,3,2
,,C,84,1,2,2
,,C,85,3,11,7
,,B,81,8,16,13
,,B,82,16,40,36
,,B,83,6,15,12
,,B,84,17,21,17
,,B,85,15,20,17
,,D,81,0,1,1
,,D,82,1,4,2
,,D,83,0,4,5
,,D,84,0,1,0
,,D,85,3,2,2
,,C,81,6,4,3
,,C,82,1,6,5
,,C,83,1,2,2
,,C,84,0,1,1
,,C,85,2,4,3
,,B,81,5,20,16
,,B,82,1,8,6
,,B,83,2,6,5
,,B,84,1,3,2
,,B,85,6,16,13
,,D,81,1,2,2
,,D,82,1,7,6
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,1,6,5
,,B,81,5,12,8
,,B,82,7,15,10
,,B,83,6,18,14
,,B,84,3,8,6
,,B,85,12,19,12
,,C,81,3,8,7
,,C,82,4,12,11
,,C,83,8,14,10
,,C,84,8,9,8
,,C,85,3,6,4
,,A,81,19,22,20
,,A,82,28,38,28
,,A,83,41,45,37
,,A,84,62,44,36
,,A,85,48,40,30
,,B,81,13,9,8
,,B,82,9,8,6
,,B,83,14,9,7
,,B,84,0,2,2
,,B,85,15,16,13
,,B,81,9,10,10
,,B,82,20,24,19
,,B,83,23,17,15
,,B,84,9,7,6
,,B,85,8,13,11
,,C,81,2,7,5
,,C,82,2,9,2
,,C,83,2,8,6
,,C,84,3,17,7
,,C,85,6,7,6
,,D,81,2,4,3
,,D,82,3,1,1
,,D,83,2,6,4
,,D,84,1,1,1
,,D,85,0,1,1
,,B,81,1,8,7
,,B,82,12,17,15
,,B,83,1,3,3
,,B,84,3,9,7
,,B,85,5,7,7
,,C,81,1,2,1
,,C,82,4,5,4
,,C,83,5,1,1
,,C,84,0,2,1
,,C,85,2,2,2
,,A,81,30,30,29
,,A,82,74,55,49
,,A,83,58,34,31
,,A,84,189,87,74
,,A,85,72,47,43
,,B,81,4,10,7
,,B,82,5,15,13
,,B,83,13,27,23
,,B,84,7,19,12
,,B,85,3,12,10
,,C,81,1,4,4
,,C,82,3,7,6
,,C,83,0,1,1
,,C,84,0,2,2
,,C,85,1,2,2
,,D,81,0,2,1
,,D,82,1,2,2
,,D,83,3,3,2
,,D,84,1,1,0
,,D,85,3,5,2
,,C,81,19,23,10
,,C,82,0,1,1
,,C,83,25,16,13
,,C,84,1,1,1
,,C,85,8,11,8
,,C,81,2,2,2
,,C,82,0,2,2
,,C,83,8,7,7
,,C,84,4,3,3
,,C,85,3,2,1
,,D,81,3,1,1
,,D,82,2,2,1
,,D,83,0,2,2
,,D,84,1,2,1
,,D,85,0,2,2
,,D,81,0,1,1
,,D,82,0,1,1
,,D,83,0,1,1
,,D,84,0,1,0
,,D,85,0,0,0
,,A,81,2,17,12
,,A,82,4,36,24
,,A,83,1,17,17
,,A,84,3,18,16
,,A,85,5,23,15
,,A,81,15,49,42
,,A,82,22,70,47
,,A,83,25,61,39
,,A,84,24,62,46
,,A,85,25,68,51
,,D,81,6,1,1
,,D,82,1,1,1
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,0,1,1
,,D,81,0,0,0
,,D,82,2,1,1
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,1,0,0
,,C,81,1,2,2
,,C,82,3,4,3
,,C,83,0,1,1
,,C,84,0,0,0
,,C,85,5,3,3
,,C,81,1,13,8
,,C,82,3,4,2
,,C,83,2,8,5
,,C,84,0,3,2
,,C,85,1,5,3
,,B,81,10,11,8
,,B,82,0,3,3
,,B,83,5,14,11
,,B,84,2,2,2
,,B,85,10,11,8
,,C,81,1,2,3
,,C,82,3,7,6
,,C,83,8,4,4
,,C,84,0,2,2
,,C,85,6,4,3
,,B,81,6,12,10
,,B,82,6,10,9
,,B,83,7,22,15
,,B,84,19,15,12
,,B,85,9,11,12
,,A,81,33,23,20
,,A,82,33,30,20
,,A,83,25,24,23
,,A,84,31,11,9
,,A,85,18,17,12
,,B,81,7,36,23
,,B,82,3,3,3
,,B,83,5,33,19
,,B,84,1,3,4
,,B,85,2,15,13
,,C,81,0,4,3
,,C,82,3,6,5
,,C,83,4,7,7
,,C,84,1,3,3
,,C,85,6,7,7
,,B,81,10,18,10
,,B,82,1,5,5
,,B,83,1,1,1
,,B,84,4,4,3
,,B,85,0,3,3
,,D,81,0,1,1
,,D,82,0,1,1
,,D,83,0,0,0
,,D,84,1,1,1
,,D,85,1,1,0
,,C,81,1,2,2
,,C,82,5,5,4
,,C,83,1,4,4
,,C,84,1,2,1
,,C,85,2,10,7
,,C,81,2,3,2
,,C,82,2,4,3
,,C,83,1,3,3
,,C,84,1,3,2
,,C,85,0,4,4
,,A,81,1,18,16
,,A,82,18,29,23
,,A,83,16,27,20
,,A,84,6,8,5
,,A,85,24,29,24
,,B,81,1,9,9
,,B,82,8,8,7
,,B,83,5,12,10
,,B,84,4,7,6
,,B,85,4,5,5
,,A,81,15,20,16
,,A,82,36,51,40
,,A,83,6,17,15
,,A,84,14,14,13
,,A,85,20,15,11
,,B,81,9,17,13
,,B,82,12,28,22
,,B,83,2,5,5
,,B,84,4,6,5
,,B,85,6,7,7
,,D,81,1,1,2
,,D,82,1,1,1
,,D,83,0,1,0
,,D,84,0,1,1
,,D,85,4,2,2
,,C,81,2,6,6
,,C,82,7,6,5
,,C,83,2,8,8
,,C,84,2,4,4
,,C,85,4,7,6
,,C,81,6,7,6
,,C,82,3,8,5
,,C,83,1,9,9
,,C,84,2,3,2
,,C,85,1,4,2
,,D,81,0,1,0
,,D,82,0,1,1
,,D,83,0,2,1
,,D,84,0,1,1
,,D,85,0,1,1
,,C,81,2,9,7
,,C,82,7,5,5
,,C,83,3,8,7
,,C,84,4,4,4
,,C,85,4,9,7
,,D,81,2,2,1
,,D,82,4,1,1
,,D,83,0,1,0
,,D,84,0,0,0
,,D,85,0,2,1
,,D,81,1,1,2
,,D,82,2,4,3
,,D,83,0,2,1
,,D,84,0,0,0
,,D,85,9,2,1
,,B,81,17,13,10
,,B,82,2,4,3
,,B,83,13,8,8
,,B,84,2,5,6
,,B,85,3,6,4
,,C,81,1,5,5
,,C,82,3,7,6
,,C,83,2,1,1
,,C,84,0,1,1
,,C,85,4,5,5
,,D,81,0,1,1
,,D,82,1,1,1
,,D,83,1,0,0
,,D,84,0,0,0
,,D,85,0,1,1
,,B,81,1,11,9
,,B,82,7,14,11
,,B,83,5,8,7
,,B,84,4,4,4
,,B,85,8,12,9
,,C,81,2,2,1
,,C,82,4,6,6
,,C,83,0,1,1
,,C,84,0,1,1
,,C,85,1,1,2
,,A,81,3,8,7
,,A,82,19,30,26
,,A,83,6,8,7
,,A,84,42,11,9
,,A,85,7,19,20
,,A,81,7,9,9
,,A,82,11,11,10
,,A,83,6,27,19
,,A,84,2,7,7
,,A,85,12,14,14
,,B,81,11,9,8
,,B,82,9,12,9
,,B,83,12,8,6
,,B,84,7,9,8
,,B,85,4,6,5
,,B,81,6,3,3
,,B,82,1,9,6
,,B,83,2,6,4
,,B,84,8,15,11
,,B,85,1,9,5
,,B,81,12,17,13
,,B,82,4,11,8
,,B,83,0,12,4
,,B,84,5,12,5
,,B,85,2,13,6
,,A,81,11,8,9
,,A,82,15,20,16
,,A,83,13,20,11
,,A,84,14,17,15
,,A,85,7,12,11
,,B,81,8,14,12
,,B,82,12,14,11
,,B,83,15,35,25
,,B,84,4,10,9
,,B,85,8,15,13
,,A,81,4,26,17
,,A,82,12,44,26
,,A,83,5,32,19
,,A,84,23,70,38
,,A,85,15,38,16
,,B,81,0,6,5
,,B,82,2,9,8
,,B,83,1,3,4
,,B,84,3,1,2
,,B,85,21,29,23
,,D,81,2,3,3
,,D,82,1,1,1
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,1,2,1
,,C,81,6,7,6
,,C,82,2,4,3
,,C,83,2,6,5
,,C,84,2,5,4
,,C,85,6,8,7
,,A,81,23,34,24
,,A,82,19,51,35
,,A,83,2,18,16
,,A,84,15,10,11
,,A,85,44,66,62
,,C,81,1,3,2
,,C,82,4,8,6
,,C,83,1,3,2
,,C,84,0,2,2
,,C,85,3,3,3
,,B,81,9,12,11
,,B,82,15,22,15
,,B,83,8,11,10
,,B,84,19,14,12
,,B,85,11,8,8
,,C,81,1,2,2
,,C,82,6,7,6
,,C,83,2,2,2
,,C,84,1,2,2
,,C,85,8,7,6
,,B,81,8,15,14
,,B,82,4,7,5
,,B,83,2,9,7
,,B,84,1,3,3
,,B,85,6,13,10
,,A,81,17,28,22
,,A,82,32,68,55
,,A,83,17,27,25
,,A,84,6,33,23
,,A,85,23,49,27
,,D,81,6,4,3
,,D,82,1,2,2
,,D,83,2,3,2
,,D,84,2,2,1
,,D,85,1,2,2
,,D,81,1,2,2
,,D,82,11,3,2
,,D,83,3,5,4
,,D,84,3,3,3
,,D,85,1,4,3
,,B,81,18,22,20
,,B,82,9,23,15
,,B,83,13,30,18
,,B,84,18,24,13
,,B,85,23,31,26
,,A,81,20,17,17
,,A,82,23,19,21
,,A,83,17,17,18
,,A,84,15,9,10
,,A,85,40,24,23
,,B,81,16,14,11
,,B,82,17,21,18
,,B,83,7,14,12
,,B,84,14,15,12
,,B,85,12,22,18
,,C,81,1,2,2
,,C,82,5,9,7
,,C,83,3,2,2
,,C,84,1,6,5
,,C,85,3,4,4
,,B,81,8,8,8
,,B,82,10,10,10
,,B,83,8,11,10
,,B,84,3,5,5
,,B,85,5,8,8
,,A,81,11,34,31
,,A,82,24,30,22
,,A,83,44,48,46
,,A,84,21,19,15
,,A,85,25,33,28
,,D,81,0,0,0
,,D,82,0,1,1
,,D,83,0,1,1
,,D,84,1,1,1
,,D,85,10,1,1
,,B,81,5,9,9
,,B,82,10,11,10
,,B,83,6,7,7
,,B,84,10,9,10
,,B,85,16,8,8
,,B,81,3,12,12
,,B,82,6,8,7
,,B,83,10,14,12
,,B,84,13,9,10
,,B,85,4,7,7
,,B,81,10,15,13
,,B,82,8,8,7
,,B,83,10,19,17
,,B,84,3,7,6
,,B,85,6,7,7
,,D,81,1,1,1
,,D,82,0,1,1
,,D,83,1,1,1
,,D,84,0,0,0
,,D,85,1,1,1
,,C,81,4,2,2
,,C,82,2,7,5
,,C,83,1,3,2
,,C,84,1,3,3
,,C,85,1,6,4
,,B,81,5,7,7
,,B,82,15,7,7
,,B,83,10,11,11
,,B,84,6,5,5
,,B,85,13,9,9
,,C,81,2,3,3
,,C,82,1,3,4
,,C,83,1,5,4
,,C,84,1,3,2
,,C,85,0,6,6
,,A,81,15,13,13
,,A,82,39,30,27
,,A,83,19,23,20
,,A,84,41,31,29
,,A,85,13,17,16
,,B,81,11,22,13
,,B,82,7,24,9
,,B,83,13,45,16
,,B,84,11,33,13
,,B,85,20,35,16
,,D,81,2,2,2
,,D,82,2,2,1
,,D,83,0,4,3
,,D,84,0,2,1
,,D,85,2,4,3
,,C,81,6,2,2
,,C,82,0,1,1
,,C,83,6,4,3
,,C,84,2,2,2
,,C,85,2,2,1
,,B,81,4,17,16
,,B,82,11,17,16
,,B,83,14,33,26
,,B,84,5,5,5
,,B,85,8,12,11
,,A,81,16,27,24
,,A,82,26,30,25
,,A,83,6,17,17
,,A,84,3,9,6
,,A,85,46,36,31
,,B,81,12,8,8
,,B,82,8,8,7
,,B,83,8,8,9
,,B,84,9,9,8
,,B,85,6,8,8
,,B,81,3,4,5
,,B,82,20,7,7
,,B,83,3,7,5
,,B,84,16,6,6
,,B,85,13,6,7
,,A,81,5,12,10
,,A,82,25,23,22
,,A,83,12,10,9
,,A,84,9,16,14
,,A,85,8,10,10
,,D,81,0,1,1
,,D,82,0,1,2
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,1,1,2
,,B,81,7,5,5
,,B,82,6,10,10
,,B,83,9,7,5
,,B,84,3,6,5
,,B,85,0,7,6
,,A,81,18,16,15
,,A,82,8,11,11
,,A,83,11,15,14
,,A,84,11,12,12
,,A,85,7,17,16
,,A,81,5,11,10
,,A,82,36,23,22
,,A,83,6,9,8
,,A,84,12,9,9
,,A,85,12,15,16
,,B,81,5,5,5
,,B,82,12,8,8
,,B,83,24,4,4
,,B,84,24,7,7
,,B,85,18,6,6
,,D,81,0,0,0
,,D,82,2,1,1
,,D,83,4,0,0
,,D,84,2,1,1
,,D,85,0,0,0
,,B,81,12,6,6
,,B,82,7,4,5
,,B,83,8,8,8
,,B,84,10,9,9
,,B,85,11,4,4
,,A,81,31,61,45
,,A,82,35,49,41
,,A,83,19,40,29
,,A,84,8,15,16
,,A,85,28,44,36
,,A,81,0,10,10
,,A,82,12,25,27
,,A,83,6,18,19
,,A,84,19,16,15
,,A,85,5,8,8
,,D,81,1,4,4
,,D,82,2,4,5
,,D,83,2,1,1
,,D,84,1,1,1
,,D,85,1,2,2
,,A,81,18,10,13
,,A,82,24,11,14
,,A,83,34,21,20
,,A,84,39,33,33
,,A,85,18,12,14
